step_time,total_stopped,total_wait_time
34630.0,3,224.0
34681.0,24,694.0
34732.0,25,1631.0
34783.0,2,68.0
34834.0,4,238.0
34885.0,24,622.0
34936.0,26,1535.0
34987.0,6,181.0
35038.0,8,406.0
35089.0,21,623.0
35140.0,24,1520.0
35191.0,0,146.0
35242.0,8,193.0
35293.0,21,595.0
35344.0,25,1492.0
35395.0,1,63.0
35446.0,5,280.0
35497.0,22,722.0
35548.0,25,1602.0
35599.0,2,131.0
35650.0,4,252.0
35701.0,20,483.0
35752.0,26,1415.0
35803.0,1,53.0
35854.0,4,148.0
35905.0,19,606.0
35956.0,25,1473.0
36007.0,1,79.0
36058.0,2,79.0
36109.0,21,735.0
36160.0,25,1630.0
36211.0,4,112.0
36262.0,7,355.0
36313.0,22,736.0
36364.0,24,1568.0
36415.0,1,53.0
36466.0,4,239.0
36517.0,24,592.0
36568.0,25,1527.0
36619.0,5,137.0
36670.0,6,393.0
36721.0,14,423.0
36772.0,25,1262.0
36823.0,9,221.0
36874.0,11,552.0
36925.0,20,600.0
36976.0,24,1468.0
37027.0,3,90.0
37078.0,8,294.0
37129.0,24,835.0
37180.0,24,1776.0
37231.0,2,96.0
37282.0,3,252.0
37333.0,24,616.0
37384.0,25,1527.0
37435.0,1,83.0
37486.0,6,231.0
37537.0,16,562.0
37588.0,24,1349.0
37639.0,1,29.0
37690.0,3,71.0
37741.0,26,688.0
37792.0,24,1595.0
37843.0,5,167.0
37894.0,5,339.0
37945.0,23,597.0
37996.0,25,1498.0
38047.0,3,194.0
38098.0,3,266.0
38149.0,27,754.0
38200.0,25,1721.0
38251.0,4,101.0
38302.0,2,238.0
38353.0,16,447.0
38404.0,24,1348.0
38455.0,2,106.0
38506.0,6,352.0
38557.0,24,751.0
38608.0,24,1660.0
38659.0,2,21.0
38710.0,3,48.0
38761.0,29,887.0
38812.0,24,1816.0
38863.0,1,114.0
38914.0,1,213.0
38965.0,24,614.0
39016.0,25,1530.0
39067.0,5,247.0
39118.0,12,516.0
39169.0,23,621.0
39220.0,26,1543.0
39271.0,2,82.0
39322.0,6,115.0
39373.0,21,538.0
39424.0,25,1446.0
39475.0,1,115.0
39526.0,5,208.0
39577.0,20,534.0
39628.0,24,1398.0
39679.0,1,111.0
39730.0,16,572.0
39781.0,17,647.0
39832.0,24,1455.0
39883.0,5,110.0
39934.0,7,323.0
39985.0,26,797.0
40036.0,27,1715.0
40087.0,2,242.0
40138.0,7,268.0
40189.0,28,912.0
40240.0,26,1857.0
40291.0,5,153.0
40342.0,8,370.0
40393.0,22,722.0
40444.0,25,1601.0
40495.0,6,200.0
40546.0,11,479.0
40597.0,20,515.0
40648.0,25,1430.0
40699.0,3,209.0
40750.0,4,182.0
40801.0,23,809.0
40852.0,25,1678.0
40903.0,10,345.0
40954.0,13,724.0
41005.0,23,646.0
41056.0,25,1534.0
41107.0,5,220.0
41158.0,1,259.0
41209.0,24,761.0
41260.0,25,1652.0
41311.0,2,62.0
41362.0,4,279.0
41413.0,28,918.0
41464.0,24,1834.0
41515.0,1,39.0
41566.0,3,95.0
41617.0,24,698.0
41668.0,25,1594.0
41719.0,5,162.0
41770.0,8,286.0
41821.0,22,752.0
41872.0,24,1624.0
41923.0,4,137.0
41974.0,8,367.0
42025.0,26,839.0
42076.0,24,1734.0
42127.0,5,121.0
42178.0,7,264.0
42229.0,29,866.0
42280.0,24,1769.0
42331.0,1,63.0
42382.0,4,226.0
42433.0,26,864.0
42484.0,27,1768.0
42535.0,7,337.0
42586.0,16,697.0
42637.0,27,734.0
42688.0,25,1696.0
42739.0,6,240.0
42790.0,17,566.0
42841.0,23,785.0
42892.0,26,1716.0
42943.0,10,213.0
42994.0,10,582.0
43045.0,20,490.0
43096.0,26,1392.0
43147.0,11,296.0
43198.0,16,698.0
43249.0,21,802.0
43300.0,24,1680.0
43351.0,3,160.0
43402.0,8,368.0
43453.0,16,500.0
43504.0,24,1349.0
43555.0,4,135.0
43606.0,4,422.0
43657.0,14,334.0
43708.0,24,1119.0
43759.0,2,69.0
43810.0,7,283.0
43861.0,29,858.0
43912.0,25,1764.0
43963.0,5,150.0
44014.0,8,362.0
44065.0,21,698.0
44116.0,27,1544.0
44167.0,3,174.0
44218.0,8,410.0
44269.0,21,667.0
44320.0,24,1524.0
44371.0,2,59.0
44422.0,3,196.0
44473.0,29,835.0
44524.0,25,1721.0
44575.0,6,167.0
44626.0,8,406.0
44677.0,24,705.0
44728.0,24,1525.0
44779.0,2,5.0
44830.0,4,49.0
44881.0,23,763.0
44932.0,25,1616.0
44983.0,0,76.0
45034.0,4,167.0
45085.0,27,984.0
45136.0,25,1882.0
45187.0,1,92.0
45238.0,5,209.0
45289.0,18,630.0
45340.0,25,1512.0
45391.0,2,35.0
45442.0,7,299.0
45493.0,26,841.0
45544.0,26,1797.0
45595.0,6,265.0
45646.0,7,441.0
45697.0,17,529.0
45748.0,26,1391.0
45799.0,9,374.0
45850.0,19,741.0
45901.0,24,770.0
45952.0,25,1656.0
46003.0,1,24.0
46054.0,4,103.0
46105.0,20,652.0
46156.0,25,1475.0
46207.0,6,225.0
46258.0,7,486.0
46309.0,21,500.0
46360.0,26,1454.0
46411.0,1,119.0
46462.0,7,190.0
46513.0,29,894.0
46564.0,24,1782.0
46615.0,2,88.0
46666.0,2,82.0
46717.0,29,900.0
46768.0,24,1849.0
46819.0,2,109.0
46870.0,1,105.0
46921.0,16,349.0
46972.0,24,1233.0
47023.0,1,66.0
47074.0,2,203.0
47125.0,17,471.0
47176.0,25,1361.0
47227.0,10,348.0
47278.0,16,749.0
47329.0,25,752.0
47380.0,25,1671.0
47431.0,5,159.0
47482.0,13,423.0
47533.0,28,1033.0
47584.0,24,1884.0
47635.0,1,87.0
47686.0,4,203.0
47737.0,24,616.0
47788.0,24,1545.0
47839.0,1,106.0
47890.0,3,192.0
47941.0,22,626.0
47992.0,25,1530.0
48043.0,1,101.0
48094.0,2,209.0
48145.0,16,500.0
48196.0,24,1322.0
48247.0,2,32.0
48298.0,5,202.0
48349.0,19,676.0
48400.0,24,1532.0
48451.0,0,49.0
48502.0,2,196.0
48553.0,25,743.0
48604.0,24,1686.0
48655.0,2,4.0
48706.0,1,23.0
48757.0,27,716.0
48808.0,26,1637.0
48859.0,2,212.0
48910.0,11,434.0
48961.0,19,550.0
49012.0,24,1399.0
49063.0,2,58.0
49114.0,4,250.0
49165.0,20,643.0
49216.0,24,1534.0
49267.0,1,34.0
49318.0,1,94.0
49369.0,20,568.0
49420.0,26,1474.0
49471.0,10,325.0
49522.0,12,675.0
49573.0,22,697.0
49624.0,25,1583.0
49675.0,4,205.0
49726.0,5,343.0
49777.0,19,509.0
49828.0,25,1384.0
49879.0,2,70.0
49930.0,8,278.0
49981.0,24,723.0
50032.0,26,1643.0
50083.0,7,315.0
50134.0,8,490.0
50185.0,20,669.0
50236.0,24,1483.0
50287.0,3,150.0
50338.0,6,356.0
50389.0,21,568.0
50440.0,25,1497.0
50491.0,1,87.0
50542.0,2,109.0
50593.0,26,724.0
50644.0,24,1614.0
50695.0,3,144.0
50746.0,3,227.0
50797.0,16,452.0
50848.0,25,1265.0
50899.0,2,106.0
50950.0,7,385.0
51001.0,25,719.0
51052.0,26,1637.0
51103.0,3,122.0
51154.0,3,135.0
51205.0,24,709.0
51256.0,24,1583.0
51307.0,6,120.0
51358.0,12,428.0
51409.0,28,857.0
51460.0,26,1755.0
51511.0,2,138.0
51562.0,4,188.0
51613.0,22,501.0
51664.0,25,1458.0
51715.0,6,211.0
51766.0,14,501.0
51817.0,22,578.0
51868.0,25,1472.0
51919.0,2,200.0
51970.0,4,263.0
52021.0,17,586.0
52072.0,25,1457.0
52123.0,0,36.0
52174.0,3,79.0
52225.0,13,454.0
52276.0,24,1274.0
52327.0,2,25.0
52378.0,1,108.0
52429.0,22,640.0
52480.0,25,1583.0
52531.0,4,197.0
52582.0,9,441.0
52633.0,27,885.0
52684.0,24,1779.0
52735.0,6,227.0
52786.0,12,641.0
52837.0,29,784.0
52888.0,25,1747.0
52939.0,4,133.0
52990.0,7,273.0
