step_time,total_stopped,total_wait_time
4830.0,7,3.5
4835.0,4,2.0
4840.0,4,2.0
4845.0,7,3.5
4850.0,8,4.0
4855.0,5,2.5
4860.0,3,1.5
4865.0,9,4.5
4870.0,15,7.5
4875.0,21,10.5
4880.0,21,10.5
4885.0,18,9.0
4890.0,17,8.5
4895.0,14,7.0
4900.0,10,5.0
4905.0,6,3.0
4910.0,5,2.5
4915.0,4,2.0
4920.0,6,3.0
4925.0,7,3.5
4930.0,5,2.5
4935.0,2,1.0
4940.0,1,0.5
4945.0,7,3.5
4950.0,9,4.5
4955.0,4,2.0
4960.0,3,1.5
4965.0,8,4.0
4970.0,7,3.5
4975.0,6,3.0
4980.0,3,1.5
4985.0,7,3.5
4990.0,7,3.5
4995.0,3,1.5
5000.0,1,0.5
5005.0,7,3.5
5010.0,7,3.5
5015.0,4,2.0
5020.0,3,1.5
5025.0,4,2.0
5030.0,2,1.0
5035.0,8,4.0
5040.0,14,7.0
5045.0,21,10.5
5050.0,25,12.5
5055.0,26,13.0
5060.0,21,10.5
5065.0,17,8.5
5070.0,13,6.5
5075.0,10,5.0
5080.0,5,2.5
5085.0,5,2.5
5090.0,3,1.5
5095.0,7,3.5
5100.0,8,4.0
5105.0,3,1.5
5110.0,0,0.0
5115.0,2,1.0
5120.0,7,3.5
5125.0,8,4.0
5130.0,6,3.0
5135.0,5,2.5
5140.0,9,4.5
5145.0,15,7.5
5150.0,21,10.5
5155.0,22,11.0
5160.0,18,9.0
5165.0,13,6.5
5170.0,11,5.5
5175.0,13,6.5
5180.0,15,7.5
5185.0,11,5.5
5190.0,11,5.5
5195.0,12,6.0
5200.0,14,7.0
5205.0,20,10.0
5210.0,22,11.0
5215.0,23,11.5
5220.0,17,8.5
5225.0,14,7.0
5230.0,9,4.5
5235.0,6,3.0
5240.0,4,2.0
5245.0,10,5.0
5250.0,7,3.5
5255.0,6,3.0
5260.0,2,1.0
5265.0,6,3.0
5270.0,13,6.5
5275.0,20,10.0
5280.0,22,11.0
5285.0,19,9.5
5290.0,15,7.5
5295.0,11,5.5
5300.0,5,2.5
5305.0,3,1.5
5310.0,3,1.5
5315.0,9,4.5
5320.0,10,5.0
5325.0,7,3.5
5330.0,5,2.5
5335.0,11,5.5
5340.0,9,4.5
5345.0,7,3.5
5350.0,5,2.5
5355.0,8,4.0
5360.0,8,4.0
5365.0,5,2.5
5370.0,3,1.5
5375.0,4,2.0
5380.0,8,4.0
5385.0,8,4.0
5390.0,6,3.0
5395.0,6,3.0
5400.0,8,4.0
5405.0,8,4.0
5410.0,5,2.5
5415.0,2,1.0
5420.0,8,4.0
5425.0,6,3.0
5430.0,4,2.0
5435.0,5,2.5
5440.0,8,4.0
5445.0,14,7.0
5450.0,21,10.5
5455.0,21,10.5
5460.0,19,9.5
5465.0,16,8.0
5470.0,13,6.5
5475.0,9,4.5
5480.0,7,3.5
5485.0,3,1.5
5490.0,8,4.0
5495.0,6,3.0
5500.0,3,1.5
5505.0,1,0.5
5510.0,7,3.5
5515.0,14,7.0
5520.0,14,7.0
5525.0,10,5.0
5530.0,14,7.0
5535.0,16,8.0
5540.0,16,8.0
5545.0,23,11.5
5550.0,30,15.0
5555.0,35,17.5
5560.0,32,16.0
5565.0,22,11.0
5570.0,17,8.5
5575.0,16,8.0
5580.0,8,4.0
5585.0,7,3.5
5590.0,5,2.5
5595.0,10,5.0
5600.0,8,4.0
5605.0,8,4.0
5610.0,3,1.5
5615.0,7,3.5
5620.0,13,6.5
5625.0,13,6.5
5630.0,12,6.0
5635.0,11,5.5
5640.0,7,3.5
5645.0,6,3.0
5650.0,8,4.0
5655.0,5,2.5
5660.0,1,0.5
5665.0,3,1.5
5670.0,6,3.0
5675.0,8,4.0
5680.0,4,2.0
5685.0,3,1.5
5690.0,2,1.0
5695.0,7,3.5
5700.0,7,3.5
5705.0,5,2.5
5710.0,4,2.0
5715.0,8,4.0
5720.0,9,4.5
5725.0,7,3.5
5730.0,8,4.0
5735.0,0,0.0
5740.0,6,3.0
5745.0,8,4.0
5750.0,5,2.5
5755.0,1,0.5
5760.0,6,3.0
5765.0,13,6.5
5770.0,19,9.5
5775.0,19,9.5
5780.0,16,8.0
5785.0,14,7.0
5790.0,9,4.5
5795.0,9,4.5
5800.0,10,5.0
5805.0,5,2.5
5810.0,1,0.5
5815.0,6,3.0
5820.0,7,3.5
5825.0,3,1.5
5830.0,2,1.0
5835.0,6,3.0
5840.0,12,6.0
5845.0,14,7.0
5850.0,11,5.5
5855.0,12,6.0
5860.0,12,6.0
5865.0,9,4.5
5870.0,5,2.5
5875.0,7,3.5
5880.0,5,2.5
5885.0,8,4.0
5890.0,8,4.0
5895.0,5,2.5
5900.0,4,2.0
5905.0,2,1.0
5910.0,7,3.5
5915.0,7,3.5
5920.0,6,3.0
5925.0,2,1.0
5930.0,8,4.0
5935.0,7,3.5
5940.0,3,1.5
5945.0,4,2.0
5950.0,7,3.5
5955.0,8,4.0
5960.0,5,2.5
5965.0,5,2.5
5970.0,8,4.0
5975.0,9,4.5
5980.0,5,2.5
5985.0,4,2.0
5990.0,8,4.0
5995.0,8,4.0
6000.0,6,3.0
6005.0,3,1.5
6010.0,3,1.5
6015.0,7,3.5
6020.0,7,3.5
6025.0,7,3.5
6030.0,4,2.0
6035.0,7,3.5
6040.0,9,4.5
6045.0,7,3.5
6050.0,6,3.0
6055.0,9,4.5
6060.0,9,4.5
6065.0,6,3.0
6070.0,6,3.0
6075.0,5,2.5
6080.0,7,3.5
6085.0,8,4.0
6090.0,5,2.5
6095.0,6,3.0
6100.0,2,1.0
6105.0,7,3.5
6110.0,8,4.0
6115.0,5,2.5
6120.0,1,0.5
6125.0,3,1.5
6130.0,8,4.0
6135.0,7,3.5
6140.0,5,2.5
6145.0,4,2.0
6150.0,3,1.5
6155.0,8,4.0
6160.0,8,4.0
6165.0,8,4.0
6170.0,4,2.0
6175.0,7,3.5
6180.0,7,3.5
6185.0,3,1.5
6190.0,5,2.5
6195.0,8,4.0
6200.0,9,4.5
6205.0,7,3.5
6210.0,6,3.0
6215.0,8,4.0
6220.0,7,3.5
6225.0,4,2.0
6230.0,1,0.5
6235.0,2,1.0
6240.0,7,3.5
6245.0,8,4.0
6250.0,3,1.5
6255.0,4,2.0
6260.0,8,4.0
6265.0,8,4.0
6270.0,6,3.0
6275.0,5,2.5
6280.0,9,4.5
6285.0,9,4.5
6290.0,8,4.0
6295.0,5,2.5
6300.0,8,4.0
6305.0,7,3.5
6310.0,6,3.0
6315.0,5,2.5
6320.0,11,5.5
6325.0,11,5.5
6330.0,9,4.5
6335.0,9,4.5
6340.0,11,5.5
6345.0,9,4.5
6350.0,5,2.5
6355.0,8,4.0
6360.0,8,4.0
6365.0,8,4.0
6370.0,6,3.0
6375.0,3,1.5
6380.0,8,4.0
6385.0,10,5.0
6390.0,6,3.0
6395.0,5,2.5
6400.0,9,4.5
6405.0,11,5.5
6410.0,9,4.5
6415.0,7,3.5
